Date,Open,High,Low,Close,Adj Close,Volume
2017-12-22,422.049988,426.399994,420.899994,422.000000,419.394623,5345261
2017-12-26,422.000000,425.149994,421.149994,424.200012,421.581055,3700655
2017-12-27,423.500000,428.450012,420.299988,422.450012,419.841827,3673355
2017-12-28,423.500000,423.700012,416.000000,418.600006,416.015625,5018893
2017-12-29,418.000000,433.450012,417.149994,431.850006,429.183807,8640908
2018-01-01,430.950012,436.399994,422.250000,424.450012,421.829498,6807536
2018-01-02,428.850006,440.850006,422.000000,439.299988,436.587799,15331261
2018-01-03,440.399994,441.399994,431.950012,433.899994,431.221130,9794953
2018-01-04,430.000000,433.299988,425.750000,429.950012,427.295532,8395377
2018-01-05,431.250000,436.350006,429.799988,431.600006,428.935364,7021611
2018-01-08,432.000000,436.200012,431.649994,433.549988,430.873291,4635214
2018-01-09,434.250000,443.500000,433.000000,437.549988,434.848602,12629045
2018-01-10,438.000000,439.299988,431.299988,433.299988,430.624847,4702579
2018-01-11,433.500000,437.600006,432.899994,434.750000,432.065887,4564895
2018-01-12,437.000000,441.450012,432.100006,437.100006,434.401428,7408870
2018-01-15,438.049988,440.049988,431.049988,432.350006,429.680725,4042775
2018-01-16,433.000000,435.200012,419.500000,421.899994,419.295227,5623745
2018-01-17,422.049988,424.500000,410.100006,422.950012,420.338776,10204447
2018-01-18,424.000000,428.299988,414.450012,418.950012,416.363464,9579830
2018-01-19,415.200012,421.950012,415.049988,418.049988,415.468994,3894062
2018-01-22,419.049988,424.399994,418.450012,421.899994,419.295227,4643782
2018-01-23,422.799988,422.799988,414.750000,418.000000,415.419312,6185011
2018-01-24,416.000000,416.250000,402.649994,403.600006,401.108246,10789570
2018-01-25,403.450012,407.649994,398.000000,400.299988,397.828583,16312167
2018-01-29,402.500000,405.899994,398.100006,399.250000,396.785065,5789602
2018-01-30,400.000000,402.299988,395.000000,395.850006,393.406067,6963005
2018-01-31,395.500000,400.950012,395.250000,399.500000,397.033539,5111454
2018-02-01,399.899994,403.799988,390.549988,393.649994,391.219666,7259426
2018-02-02,392.000000,397.399994,381.299988,383.750000,381.380768,10070356
